accDefRate,dPntCnt,gPntCnt,hPntCnt,accExamCnt,statusTime,uPntCnt,resutlNegCnt,statusDt,accExamCompCnt,careCnt
3.234501348,0,0,12,371,00:00,0,359,20200201,371,12
3.496503497,0,0,15,429,00:00,0,414,20200202,429,15
3.06122449,0,0,15,490,00:00,0,475,20200203,490,15
2.635914333,0,0,16,607,00:00,0,591,20200204,607,16
3.115727003,0,0,21,714,19:00,40,653,20200205,674,21
3.351955307,0,0,24,885,09:00,169,692,20200206,716,24
2.98879203,2,0,24,1130,16:00,327,779,20200207,803,22
2.220166512,2,0,24,1701,16:00,620,1057,20200208,1081,22
1.859504132,2,0,27,2340,16:00,888,1425,20200209,1452,25
1.247216036,3,0,28,2776,16:00,531,2217,20200210,2245,25
0.976630624,4,0,28,3629,16:00,762,2839,20200211,2867,24
0.652832828,4,0,28,5074,16:00,785,4261,20200212,4289,24
0.534861509,7,0,28,5797,16:00,562,5207,20200213,5235,21
0.443108087,7,0,28,6854,16:00,535,6291,20200214,6319,21
0.402241057,7,0,28,7519,16:00,558,6933,20200215,6961,21
0.403551251,9,0,30,7919,16:00,485,7404,20200216,7434,21
0.401983117,9,0,30,8171,16:00,708,7433,20200217,7463,21
0.378832722,10,0,32,9265,16:00,818,8415,20200218,8447,22
0.712589074,12,0,66,10411,16:00,1149,9196,20200219,9262,54
0.796039219,16,1,82,12161,16:00,1860,10219,20200220,10301,65
1.340666896,16,1,156,14816,16:00,3180,11480,20200221,11636,139
2.547114252,17,3,346,19621,16:00,6037,13238,20200222,13584,326
3.814489572,17,3,556,22633,16:00,8057,14020,20200223,14576,536
4.492463495,17,7,763,28615,16:00,11631,16221,20200224,16984,739
3.910492205,21,8,893,36716,00:00,13880,21943,20200225,22836,864
4.509857936,21,11,1146,46127,00:00,20716,24265,20200226,25411,1114
4.919499106,23,12,1595,57990,00:00,25568,30827,20200227,32422,1560
4.967692799,25,13,2022,70940,00:00,30237,38681,20200228,40703,1984
5.802696442,26,16,2931,85693,00:00,35182,47580,20200229,50511,2889
5.541846758,28,17,3526,96985,00:00,33360,60099,20200301,63625,3481
5.557314756,30,23,4212,109591,00:00,33799,71580,20200302,75792,4159
5.329139718,34,28,4812,125851,00:00,35555,85484,20200303,90296,4750
4.919985595,40,32,5328,136707,00:00,28414,102965,20200304,108293,5256
4.622748154,86,35,5766,146541,00:00,21810,118965,20200305,124731,5645
4.397234584,106,42,6284,164740,00:00,21832,136624,20200306,142908,6136
4.267542836,115,44,6767,178189,00:00,19620,151802,20200307,158569,6608
4.21775786,126,50,7134,188518,00:00,19376,162008,20200308,169142,6958
4.120339361,159,51,7382,196618,00:00,17458,171778,20200309,179160,7172
3.919308057,232,54,7513,210144,00:00,18452,184179,20200310,191692,7227
3.804174536,272,60,7755,222395,00:00,18540,196100,20200311,203855,7423
3.621744273,318,66,7869,234998,00:00,17727,209402,20200312,217271,7485
3.458499309,490,67,7979,248647,00:00,17940,222728,20200313,230707,7422
3.318000336,690,72,8086,261335,00:00,17634,235615,20200314,243701,7324
3.239660237,807,75,8162,268212,00:00,16272,243778,20200315,251940,7280
3.173392208,1106,75,8236,274504,00:00,14971,251297,20200316,259533,7055
3.088057901,1362,81,8320,286716,00:00,17291,261105,20200317,269425,6877
3.012162506,1498,84,8413,295647,00:00,16346,270888,20200318,279301,6831
2.942085738,1896,91,8565,307024,00:00,15904,282555,20200319,291120,6578
2.873091828,2173,94,8652,316664,00:00,15525,292487,20200320,301139,6385
2.82195603,2536,102,8799,327509,00:00,15704,303006,20200321,311805,6161
2.804501324,2817,104,8897,331780,00:00,14540,308343,20200322,317240,5976
2.762262336,3065,111,8961,338036,00:00,13628,315447,20200323,324408,5785
2.712657065,3396,120,9037,348582,00:00,15440,324105,20200324,333142,5521
2.659057442,3606,126,9137,357896,00:00,14278,334481,20200325,343618,5405
2.635970254,4001,131,9241,364942,00:00,14369,341332,20200326,350573,5109
2.579739151,4367,139,9332,376961,00:00,15219,352410,20200327,361742,4826
2.552233541,4641,144,9478,387925,00:00,16564,361883,20200328,371361,4693
2.527742388,4857,152,9583,394141,00:00,15028,369530,20200329,379113,4574
2.506934876,5043,158,9661,398902,00:00,13531,375710,20200330,385371,4460
2.485825764,5206,162,9786,410564,00:00,16892,383886,20200331,393672,4418
2.441463644,5361,165,9887,421547,00:00,16585,395075,20200401,404962,4361
2.410488622,5609,169,9976,431743,00:00,17885,403882,20200402,413858,4198
2.371072072,5789,174,10062,443273,00:00,18908,414303,20200403,424365,4099
2.33531392,6084,177,10156,455032,00:00,20144,424732,20200404,434888,3895
2.317835811,6227,183,10237,461233,00:00,19571,431425,20200405,441662,3827
2.298054341,6359,186,10284,466804,00:00,19295,437225,20200406,447509,3739
2.262325524,6451,192,10331,477304,00:00,20650,446323,20200407,456654,3688
2.218116182,6530,200,10384,486003,00:00,17858,457761,20200408,468145,3654
2.175074395,6715,204,10423,494711,00:00,15509,468779,20200409,479202,3504
2.142477853,6871,208,10450,503051,00:00,15298,477303,20200410,487753,3371
2.111162368,6994,211,10480,510479,00:00,14070,485929,20200411,496409,3275
2.098903227,7122,214,10512,514621,00:00,13788,490321,20200412,500833,3176
2.08508129,7198,217,10537,518743,00:00,13391,494815,20200413,505352,3122
2.060114628,7291,222,10564,527438,00:00,14651,502223,20200414,512787,3051
2.038589022,7377,225,10591,534552,00:00,15026,508935,20200415,519526,2989
2.023423901,7516,229,10613,538775,00:00,14268,513894,20200416,524507,2868
1.998019828,7598,230,10635,546463,00:00,14186,521642,20200417,532277,2807
1.968098078,7706,232,10653,554834,00:00,13550,530631,20200418,541284,2715
1.949472083,7807,234,10661,559109,00:00,12243,536205,20200419,546866,2620
1.937015247,7873,236,10674,563035,00:00,11981,540380,20200420,551054,2565
1.913511364,7976,237,10683,571014,00:00,12721,547610,20200421,558293,2470
1.88994023,8047,238,10694,577959,00:00,12121,555144,20200422,565838,2409
1.865005786,8192,240,10702,583971,00:00,10139,563130,20200423,573832,2270
1.846461581,8284,240,10708,589520,00:00,9600,569212,20200424,579920,2184
1.829316166,8436,240,10718,595161,00:00,9259,575184,20200425,585902,2042
1.820508208,8525,242,10728,598285,00:00,8999,578558,20200426,589286,1961
1.811510464,8573,243,10738,601660,00:00,8895,582027,20200427,592765,1922
1.794060179,8673,244,10752,608514,00:00,9203,588559,20200428,599311,1835
1.776064962,8736,246,10761,614197,00:00,8307,595129,20200429,605890,1779
1.761153838,8876,247,10765,619881,00:00,8634,600482,20200430,611247,1642
1.753626397,8910,248,10774,623069,00:00,8685,603610,20200501,614384,1616
1.741332911,8968,250,10780,627562,00:00,8496,608286,20200502,619066,1562
1.734135623,9032,250,10793,630973,00:00,8588,611592,20200503,622385,1511
1.726102486,9073,252,10801,633921,00:00,8176,614944,20200504,625745,1476
1.711175063,9144,254,10804,640237,00:00,8858,620575,20200505,631379,1406
1.701501844,9195,255,10806,643095,00:00,8009,624280,20200506,635086,1356
1.686535332,9286,256,10810,649388,00:00,8429,630149,20200507,640959,1268
1.675242571,9356,256,10822,654863,00:00,8867,635174,20200508,645996,1210
1.665445238,9444,256,10840,660030,00:00,9153,640037,20200509,650877,1140
1.663306606,9493,256,10874,663886,00:00,10128,642884,20200510,653758,1125
1.658986876,9527,256,10909,668492,00:00,10922,646661,20200511,657570,1126
1.645600096,9567,258,10936,680890,00:00,16330,653624,20200512,664560,1111
1.62078005,9629,259,10962,695920,00:00,19579,665379,20200513,676341,1074
1.591141377,9709,260,10991,711484,00:00,20722,679771,20200514,690762,1022
1.558698039,9774,260,11018,726747,00:00,19875,695854,20200515,706872,984
1.528031211,9811,262,11037,740645,00:00,18343,711265,20200516,722302,964
1.513713145,9860,262,11050,747653,00:00,17660,718943,20200517,729993,928
1.501116511,9883,263,11065,753211,00:00,16093,726053,20200518,737118,919
1.479732158,9930,263,11078,765574,00:00,16925,737571,20200519,748649,885
1.461684397,10061,263,11110,776433,00:00,16351,748972,20200520,760082,786
1.443300307,10132,264,11122,788684,00:00,18089,759473,20200521,770595,726
1.42456772,10159,264,11142,802418,00:00,20286,770990,20200522,782132,719
1.408209109,10192,266,11165,814420,00:00,21569,781686,20200523,792851,707
1.398826935,10211,266,11190,820289,00:00,20333,788766,20200524,799956,713
1.388001209,10224,267,11206,826437,00:00,19089,796142,20200525,807348,715
1.373204589,10273,269,11225,839475,00:00,22044,806206,20200526,817431,683
1.354267475,10294,269,11265,852876,00:00,21061,820550,20200527,831815,702
1.340429353,10339,269,11344,868666,00:00,22370,834952,20200528,846296,736
1.324946576,10362,269,11402,885120,00:00,24557,849161,20200529,860563,771
1.305151819,10397,269,11441,902901,00:00,26298,865162,20200530,876603,775
1.292128248,10404,270,11468,910822,00:00,23294,876060,20200531,887528,794
1.281909837,10421,271,11503,921391,00:00,24058,885830,20200601,897333,811
1.266948357,10445,272,11541,939851,00:00,28922,899388,20200602,910929,824
1.247595499,10466,273,11590,956852,00:00,27865,917397,20200603,928987,851
1.229724457,10498,273,11629,973858,00:00,28199,934030,20200604,945659,858
1.212645267,10505,273,11668,990960,00:00,28766,950526,20200605,962194,890
1.199057452,10531,273,11719,1005305,00:00,27954,965632,20200606,977351,915
1.193971741,10552,273,11776,1012769,00:00,26481,974512,20200607,986288,951
1.188621911,10563,273,11813,1018214,00:00,24374,982027,20200608,993840,977
1.175067276,10590,274,11851,1035997,00:00,27459,996687,20200609,1008538,987
1.160225357,10611,276,11901,1051972,00:00,26223,1013848,20200610,1025749,1014
1.147116269,10653,276,11946,1066888,00:00,25494,1029448,20200611,1041394,1017
1.135217859,10668,277,12002,1081486,00:00,24244,1045240,20200612,1057242,1057
1.124747049,10691,277,12050,1094704,00:00,23352,1059302,20200613,1071352,1082
1.119955958,10718,277,12084,1100327,00:00,21356,1066887,20200614,1078971,1089
1.117219055,10730,277,12121,1105719,00:00,20793,1072805,20200615,1084926,1114
1.107885538,10760,278,12155,1119767,00:00,22632,1084980,20200616,1097135,1117
1.097599821,10774,279,12198,1132823,00:00,21489,1099136,20200617,1111334,1145
1.090482367,10800,280,12257,1145712,00:00,21714,1111741,20200618,1123998,1177
1.082442806,10835,280,12306,1158063,00:00,21190,1124567,20200619,1136873,1191
1.07644565,10860,280,12373,1170901,00:00,21470,1137058,20200620,1149431,1233
1.074116736,10867,280,12421,1176463,00:00,20071,1143971,20200621,1156392,1274
1.069785484,10880,280,12438,1182066,00:00,19403,1150225,20200622,1162663,1278
1.063614073,10907,281,12484,1196012,00:00,22278,1161250,20200623,1173734,1296
1.05482214,10929,281,12535,1208597,00:00,20245,1175817,20200624,1188352,1325
1.045541779,10973,282,12563,1220478,00:00,18900,1189015,20200625,1201578,1308
1.03849485,11171,282,12602,1232315,00:00,18828,1200885,20200626,1213487,1149
1.033814467,11314,282,12653,1243780,00:00,19866,1211261,20200627,1223914,1057
1.03148399,11360,282,12715,1251695,00:00,19005,1219975,20200628,1232690,1073
1.027584568,11425,282,12757,1259954,00:00,18499,1228698,20200629,1241455,1050
1.021504347,11533,282,12799,1273765,00:00,20809,1240157,20200630,1252956,984
1.015244468,11611,282,12850,1285231,00:00,19526,1252855,20200701,1265705,957
1.011142629,11681,282,12904,1295962,00:00,19782,1263276,20200702,1276180,941
1.00800887,11755,282,12965,1307759,00:00,21560,1273234,20200703,1286199,928
1.00431699,11808,283,13028,1319521,00:00,22321,1284172,20200704,1297200,937
1.003445246,11828,283,13089,1326055,00:00,21649,1291317,20200705,1304406,978
1.002438756,11845,284,13137,1331796,00:00,21292,1297367,20200706,1310504,1008
0.996658649,11911,285,13181,1346194,00:00,23675,1309338,20200707,1322519,985
0.991448819,11967,285,13243,1359734,00:00,24012,1322479,20200708,1335722,991
0.986230756,12016,287,13293,1371771,00:00,23912,1334566,20200709,1347859,990
0.97975338,12061,288,13338,1384890,00:00,23527,1348025,20200710,1361363,989
0.973296041,12139,288,13373,1396941,00:00,22950,1360618,20200711,1373991,946
0.972025206,12173,289,13417,1402144,00:00,21830,1366897,20200712,1380314,955
0.972183254,12198,289,13479,1408312,00:00,21845,1372988,20200713,1386467,992
0.967681639,12275,289,13512,1420616,00:00,24289,1382815,20200714,1396327,948
0.96241599,12344,289,13551,1431316,00:00,23297,1394468,20200715,1408019,918
0.959981494,12393,291,13612,1441348,00:00,23404,1404332,20200716,1417944,928
0.957485326,12455,293,13672,1451017,00:00,23110,1414235,20200717,1427907,924
0.953954028,12513,294,13711,1460204,00:00,22923,1423570,20200718,1437281,904
0.952301111,12549,295,13745,1465299,00:00,21953,1429601,20200719,1443346,901
0.950451069,12567,296,13771,1470193,00:00,21302,1435120,20200720,1448891,908
0.947257711,12638,296,13816,1482390,00:00,23864,1444710,20200721,1458526,882
0.943944175,12692,297,13879,1492071,00:00,21751,1456441,20200722,1470320,890
0.942115779,12752,297,13938,1500854,00:00,21418,1465498,20200723,1479436,889
0.938334022,12811,298,13979,1510327,00:00,20559,1475789,20200724,1489768,870
0.940122872,12860,298,14092,1518634,00:00,19681,1484861,20200725,1498953,934
0.94100466,12884,298,14150,1522926,00:00,19214,1489562,20200726,1503712,968
0.939859595,12899,299,14175,1526974,00:00,18770,1494029,20200727,1508204,977
0.93609533,13002,300,14203,1537704,00:00,20444,1503057,20200728,1517260,901
0.932668665,13066,300,14251,1547307,00:00,19326,1513730,20200729,1527981,885
0.928247973,13128,300,14269,1556215,00:00,19018,1522928,20200730,1537197,841
0.925610787,13179,301,14305,1563796,00:00,18330,1531161,20200731,1545466,825
0.922788552,13228,301,14336,1571830,00:00,18278,1539216,20200801,1553552,807
0.921796779,13254,301,14366,1576246,00:00,17768,1544112,20200802,1558478,811
0.920980878,13275,301,14389,1579757,00:00,17401,1547967,20200803,1562356,813
0.918044933,13346,301,14423,1589780,00:00,18724,1556633,20200804,1571056,776
0.915112202,13402,302,14456,1598187,00:00,18490,1565241,20200805,1579697,752
0.912773158,13496,302,14499,1606487,00:00,18031,1573957,20200806,1588456,701
0.909379024,13540,303,14519,1613652,00:00,17068,1582065,20200807,1596584,676
0.907623929,13625,304,14562,1620514,00:00,16105,1589847,20200808,1604409,633
0.907922209,13638,305,14598,1624650,00:00,16803,1593249,20200809,1607847,655
0.907372448,13654,305,14626,1628303,00:00,16396,1597281,20200810,1611907,667
0.904740011,13725,305,14660,1637844,00:00,17489,1605695,20200811,1620355,630
0.903099964,13783,305,14714,1646652,00:00,17375,1614563,20200812,1629277,626
0.902205119,13814,305,14770,1654898,00:00,17798,1622330,20200813,1637100,651
0.904160121,13861,305,14873,1665084,00:00,20132,1630079,20200814,1644952,707
0.909427349,13899,305,15039,1675296,00:00,21618,1638639,20200815,1653678,835
0.922892283,13908,305,15318,1681787,00:00,22005,1644464,20200816,1659782,1105
0.931548731,13915,305,15515,1688470,00:00,22964,1649991,20200817,1665506,1295
0.942743341,13932,306,15761,1697042,00:00,25219,1656062,20200818,1671823,1523
0.953539164,14004,306,16058,1715064,00:00,31022,1667984,20200819,1684042,1748
0.96204722,14061,307,16346,1734083,00:00,34998,1682739,20200820,1699085,1978
0.971401067,14118,309,16670,1754123,00:00,38045,1699408,20200821,1716078,2243
0.980862169,14166,309,17002,1775800,00:00,42427,1716371,20200822,1733373,2527
0.997808011,14197,309,17398,1791186,00:00,47564,1726224,20200823,1743622,2892
1.005678004,14216,309,17664,1804422,00:00,47995,1738763,20200824,1756427,3139
1.010659119,14283,310,17944,1825837,00:00,50362,1757531,20200825,1775475,3351
1.016524082,14364,312,18264,1849506,00:00,52795,1778447,20200826,1796711,3588
1.029139418,14457,313,18705,1869579,00:00,52041,1798833,20200827,1817538,3935
1.038428835,14547,316,19076,1887717,00:00,50711,1817930,20200828,1837006,4213
1.045608675,14760,321,19399,1909329,00:00,54046,1835884,20200829,1855283,4318
1.055542725,14898,323,19698,1924170,00:00,58021,1846451,20200830,1866149,4477
1.061062989,14966,324,19946,1937689,00:00,57876,1859867,20200831,1879813,4656
1.060853045,15192,324,20181,1959080,00:00,56743,1882156,20200901,1902337,4665
1.063036151,15351,326,20448,1980295,00:00,56748,1903099,20200902,1923547,4771
1.061321482,15522,329,20643,2000552,00:00,55524,1924385,20200903,1945028,4792
1.059726234,15764,331,20841,2018906,00:00,52266,1945799,20200904,1966640,4746
1.058404972,15983,333,21009,2037045,00:00,52077,1963959,20200905,1984968,4693
1.060754971,16118,334,21176,2045935,00:00,49621,1975138,20200906,1996314,4724
1.062525072,16288,336,21295,2051297,00:00,47109,1982893,20200907,2004188,4671
1.059520208,16631,341,21431,2066078,00:00,43370,2001277,20200908,2022708,4459
1.0552373,17016,344,21587,2082234,00:00,36533,2024114,20200909,2045701,4227
1.052079941,17353,346,21742,2099591,00:00,33018,2044831,20200910,2066573,4043
1.048814521,17609,350,21918,2119211,00:00,29423,2067870,20200911,2089788,3959
1.046388101,18022,355,22054,2135457,00:00,27826,2085577,20200912,2107631,3677
1.048183346,18221,358,22175,2143270,00:00,27705,2093390,20200913,2115565,3596
1.049386728,18482,363,22284,2151002,00:00,27476,2101242,20200914,2123526,3439
1.047599084,18870,367,22390,2164578,00:00,27310,2114878,20200915,2137268,3153
1.045197609,19298,367,22503,2178832,00:00,25842,2130487,20200916,2152990,2838
1.045797975,19533,372,22656,2191892,00:00,25508,2143728,20200917,2166384,2751
1.044584913,19761,377,22782,2206365,00:00,25403,2158180,20200918,2180962,2644
1.043173778,19962,378,22892,2219162,00:00,24705,2171565,20200919,2194457,2552
1.043121974,20150,383,22974,2226701,00:00,24274,2179453,20200920,2202427,2441
1.043161934,20239,385,23044,2231589,00:00,22536,2186009,20200921,2209053,2420
1.039880462,20434,388,23105,2245112,00:00,23222,2198785,20200922,2221890,2283
1.038065223,20643,388,23215,2256899,00:00,20527,2213157,20200923,2236372,2184
1.038156014,20824,393,23340,2268999,00:00,20782,2224877,20200924,2248217,2123
1.037465813,20971,395,23454,2280276,00:00,19575,2237247,20200925,2260701,2088
1.035065456,21158,399,23515,2290345,00:00,18508,2248322,20200926,2271837,1958
1.036599742,21240,401,23610,2296517,00:00,18878,2254029,20200927,2277639,1969
1.036484609,21284,406,23660,2301303,00:00,18587,2259056,20200928,2282716,1970
1.033498649,21462,407,23698,2313044,00:00,20056,2269290,20200929,2292988,1829
1.034180376,21586,413,23811,2322999,00:00,20596,2278592,20200930,2302403,1812
1.508973374,42929,917,61753,4269312,00:00,176927,4030632,20210101,4092385,17907
1.517507982,43546,942,62573,4302792,00:00,179387,4060832,20210102,4123405,18085
1.522015425,44477,962,63230,4340832,00:00,186472,4091130,20210103,4154360,17791
1.534925834,45208,981,64250,4376602,00:00,190732,4121620,20210104,4185870,18061
1.530147779,46137,1007,64964,4439354,00:00,193751,4180639,20210105,4245603,17820
1.525745123,46965,1027,65802,4504860,00:00,192082,4246976,20210106,4312778,17810
1.522850408,47622,1046,66671,4569802,00:00,191762,4311369,20210107,4378040,18003
1.516934389,48329,1081,67345,4629998,00:00,190452,4372201,20210108,4439546,17935
1.509563165,49283,1100,67986,4689610,00:00,185923,4435701,20210109,4503687,17603
1.5146283,50387,1125,68643,4723457,00:00,191454,4463360,20210110,4532003,17131
1.514582908,52523,1140,69094,4751679,00:00,189763,4492822,20210111,4561916,15431
1.504783882,53537,1165,69631,4814079,00:00,186770,4557678,20210112,4627309,14929
1.496825175,54607,1185,70192,4872306,00:00,182914,4619200,20210113,4689392,14400
1.487001355,55672,1195,70716,4925353,00:00,169742,4684895,20210114,4755611,13849
1.479065025,56493,1217,71228,4978068,00:00,162323,4744517,20210115,4815745,13518
1.472493784,57512,1236,71808,5032264,00:00,155639,4804817,20210116,4876625,13060
1.475509797,58205,1249,72328,5061284,00:00,159385,4829571,20210117,4901899,12874
1.475235531,58677,1264,72717,5087214,00:00,158035,4856462,20210118,4929179,12776
1.466172614,59434,1283,73103,5140320,00:00,154345,4912872,20210119,4985975,12386
1.457320534,60144,1300,73507,5192124,00:00,148141,4970476,20210120,5043983,12063
1.45014296,60816,1316,73907,5237602,00:00,141070,5022625,20210121,5096532,11775
1.442061196,61384,1328,74253,5282220,00:00,133132,5074835,20210122,5149088,11541
1.438145992,62016,1337,74684,5329704,00:00,136629,5118391,20210123,5193075,11331
1.438628623,62503,1349,75076,5354346,00:00,135765,5143505,20210124,5218581,11224
1.440666034,62930,1360,75513,5376083,00:00,134549,5166021,20210125,5241534,11223
1.435655706,64768,1371,75862,5422760,00:00,138624,5208274,20210126,5284136,9723
1.433570126,65456,1378,76421,5469244,00:00,138427,5254396,20210127,5330817,9587
1.428968994,65996,1386,76918,5522186,00:00,139424,5305844,20210128,5382762,9536
1.426092065,66480,1399,77387,5569261,00:00,142753,5349121,20210129,5426508,9508
1.422899166,67097,1414,77843,5616527,00:00,145795,5392889,20210130,5470732,9332
1.424024729,67837,1420,78197,5640817,00:00,149550,5413070,20210131,5491267,8940
1.424102272,68287,1425,78502,5661841,00:00,149456,5433883,20210201,5512385,8790
1.418677606,68756,1435,78838,5711412,00:00,154265,5478309,20210202,5557147,8647
1.411657527,69280,1441,79305,5756713,00:00,138849,5538559,20210203,5617864,8584
1.403523344,69687,1448,79756,5803094,00:00,120538,5602800,20210204,5682556,8621
1.395991442,70088,1459,80126,5847177,00:00,107457,5659594,20210205,5739720,8579
1.389242841,70490,1464,80516,5893352,00:00,97677,5715159,20210206,5795675,8562
1.388326537,70840,1471,80887,5916974,00:00,90751,5745336,20210207,5826223,8576
1.386812206,71204,1474,81175,5938195,00:00,84843,5772177,20210208,5853352,8497
1.379866528,71661,1482,81478,5987404,00:00,82630,5823296,20210209,5904774,8335
1.376852832,72210,1486,81922,6030022,00:00,80076,5868024,20210210,5949946,8226
1.376429369,72627,1496,82426,6070007,00:00,81614,5905967,20210211,5988393,8303
1.377611702,72927,1507,82829,6093368,00:00,80861,5929678,20210212,6012507,8395
1.376175852,73219,1514,83191,6115336,00:00,70251,5961894,20210213,6045085,8458
1.377739762,73551,1522,83517,6140085,00:00,78200,5978368,20210214,6061885,8444
1.378661134,73786,1527,83860,6162859,00:00,80146,5998853,20210215,6082713,8547
1.374003682,74541,1534,84317,6213489,00:00,76897,6052275,20210216,6136592,8242
1.372589831,75350,1538,84938,6260566,00:00,72410,6103218,20210217,6188156,8050
1.372789348,75887,1544,85559,6303213,00:00,70720,6146934,20210218,6232493,8128
1.372457619,76503,1550,86120,6345991,00:00,71116,6188755,20210219,6274875,8067
1.37094142,77071,1553,86568,6390630,00:00,76137,6227925,20210220,6314493,7944
1.372424003,77502,1557,86984,6411339,00:00,73356,6250999,20210221,6337983,7925
1.373609691,77872,1562,87316,6429143,00:00,72461,6269366,20210222,6356682,7882
1.370171942,78379,1573,87672,6472678,00:00,74065,6310941,20210223,6398613,7720
1.369049312,79035,1576,88112,6510987,00:00,74988,6347887,20210224,6435999,7501
1.365313386,79473,1581,88507,6551213,00:00,68672,6394034,20210225,6482541,7453
1.363170117,79865,1585,88894,6590065,00:00,68942,6432229,20210226,6521123,7444
1.361786154,80318,1595,89309,6627214,00:00,68989,6468916,20210227,6558225,7396
1.363479598,80683,1603,89664,6649005,00:00,72889,6486452,20210228,6576116,7378
1.365577626,81056,1605,90019,6665754,00:00,73745,6501990,20210301,6592009,7358
1.367366453,81324,1606,90363,6681975,00:00,73432,6518180,20210302,6608543,7433
1.365450011,81687,1612,90807,6716202,00:00,65867,6559528,20210303,6650335,7508
1.363323226,82148,1619,91231,6751899,00:00,60089,6600579,20210304,6691810,7464
1.362451625,82545,1627,91629,6789010,00:00,63707,6633674,20210305,6725303,7457
1.362292728,82901,1632,92047,6821942,00:00,65171,6664724,20210306,6756771,7514
1.364419324,83207,1634,92463,6843125,00:00,66396,6684266,20210307,6776729,7622
1.365960332,83462,1642,92809,6861808,00:00,67394,6701605,20210308,6794414,7705
1.364877361,83889,1645,93255,6902983,00:00,70501,6739227,20210309,6832482,7721
1.364541999,84301,1648,93725,6938883,00:00,70278,6774880,20210310,6868605,7776
1.363346349,84665,1652,94190,6976984,00:00,68248,6814546,20210311,6908736,7873
1.363465187,85732,1662,94678,7012663,00:00,68738,6849247,20210312,6943925,7284
1.36365193,86613,1667,95168,7046781,00:00,67874,6883739,20210313,6978907,6888
1.366772257,87393,1669,95627,7066400,00:00,69843,6900930,20210314,6996557,6565
1.368903786,87740,1675,96006,7084939,00:00,71590,6917343,20210315,7013349,6591
1.367317856,88240,1678,96369,7126076,00:00,78044,6951663,20210316,7048032,6451
1.366215546,88799,1686,96838,7171509,00:00,83462,6991209,20210317,7088047,6353
1.364731094,89164,1688,97283,7218086,00:00,89722,7031081,20210318,7128364,6431
1.362010055,89508,1690,97746,7264940,00:00,88341,7078853,20210319,7176599,6548
1.36078075,89935,1693,98193,7308949,00:00,93018,7117738,20210320,7215931,6565
1.363609032,90314,1696,98649,7332713,00:00,98308,7135756,20210321,7234405,6639
1.365866653,90597,1697,99064,7355963,00:00,103132,7153767,20210322,7252831,6770
1.361628431,91064,1704,99410,7400989,00:00,100172,7201407,20210323,7300817,6642
1.358916428,91545,1707,99838,7441209,00:00,94326,7247045,20210324,7346883,6586
1.355178997,92053,1709,100268,7485858,00:00,86983,7298607,20210325,7398875,6506
1.35208143,92612,1716,100757,7529401,00:00,77409,7351235,20210326,7451992,6429
1.350629659,93464,1721,101262,7572566,00:00,75174,7396130,20210327,7497392,6077
1.353520672,93843,1722,101744,7595594,00:00,78605,7415245,20210328,7516989,6179
1.354925246,94110,1726,102126,7616328,00:00,78938,7435264,20210329,7537390,6290
1.352211626,94550,1729,102573,7663997,00:00,78424,7483000,20210330,7585573,6294
1.349820651,95017,1731,103079,7707798,00:00,71302,7533417,20210331,7636496,6331
1.349060526,95426,1735,103630,7747301,00:00,65659,7578012,20210401,7681642,6469
1.350002546,95847,1737,104187,7788293,00:00,70752,7613354,20210402,7717541,6603
1.350603555,96185,1740,104730,7829599,00:00,75288,7649581,20210403,7754311,6805
1.354921538,96578,1744,105273,7849474,00:00,79799,7664402,20210404,7769675,6951
1.35775092,96890,1748,105746,7868818,00:00,80497,7682575,20210405,7788321,7108
1.354516686,97352,1752,106223,7921288,00:00,79155,7735910,20210406,7842133,7119
1.354504067,97920,1756,106891,7966165,00:00,74642,7784632,20210407,7891523,7215
1.356002483,98351,1758,107591,8012419,00:00,77994,7826834,20210408,7934425,7482
1.357143027,98778,1764,108262,8059111,00:00,81912,7868937,20210409,7977199,7720
1.358915373,99291,1765,108939,8106628,00:00,90014,7907675,20210410,8016614,7883
1.363002809,100102,1768,109553,8129530,00:00,91909,7928068,20210411,8037621,7683
1.366919627,100790,1770,110140,8152781,00:00,95248,7947393,20210412,8057533,7580
1.36392993,101318,1775,110682,8200517,00:00,85584,8004251,20210413,8114933,7589
1.363557535,101970,1782,111413,8245386,00:00,74627,8059346,20210414,8170759,7661
1.363730967,102501,1788,112111,8291124,00:00,70221,8108792,20210415,8220903,7822
1.365019181,103049,1790,112784,8333331,00:00,70883,8149664,20210416,8262448,7945
1.365662265,103585,1794,113442,8377778,00:00,71039,8193297,20210417,8306739,8063
1.37091215,103998,1797,114113,8396065,00:00,72191,8209761,20210418,8323874,8318
1.373971918,104466,1801,114645,8414820,00:00,70763,8229412,20210419,8344057,8378
1.372664279,105217,1802,115194,8458591,00:00,66590,8276807,20210420,8392001,8175
1.375085969,105867,1806,115925,8497593,00:00,67211,8314457,20210421,8430382,8252
1.377272408,106449,1808,116660,8537504,00:00,67139,8353705,20210422,8470365,8403
1.374796777,107061,1811,117457,8583529,00:00,39939,8426133,20210423,8543590,8585
1.382195163,107771,1812,118242,8632922,00:00,78269,8436411,20210424,8554653,8659
1.386065198,108465,1813,118886,8654790,00:00,77560,8458344,20210425,8577230,8608
1.389022528,108841,1817,119385,8672977,00:00,78084,8475508,20210426,8594893,8727
1.386878116,109686,1820,119897,8721608,00:00,76508,8525203,20210427,8645100,8391
